"userid","id","from_visit","to_visit","place_id","visit_date","visit_type","session","mobile","mobile_ime","ipaddress","latitude","longitude","url_link","network","device","browse1","browse2","visit_count","social","up_count","down_count","web_qry","level","percent"
"1F4FB-8163-B4736",529,"1:27","2:9",1,"2022-04-29",1,11,"7269244234","115323950196075","192.80.237.30","11.8085","79.9586","http://www.animehouse.com /","Airtel",2,"Firefox","Internet Explorer",61,"Facebook, Instagram",47,5,"animehouse","",0.0
"1F4FB-8163-B4736",527,"7:42","8:23",14,"2022-05-01",13,37,"7269244234","115323950196075","192.53.106.87","11.8239","78.7091","http://codeforces.com/pro file/Rezwan.Arefin01","BSNL",1,"Safari","Android Browser",30,"Whatsapp",4,5,"villege complaints","",0.0
"887B2-FF5C-ED3C0",525,"1:22","2:17",2,"2022-04-28",3,17,"7870349966","762054523214853","192.163.47.22","10.7625","78.9362","http://www.mrtechmyth.net /udemy-increase-youtube-v iews-100-off-coupon-code/","BSNL",3,"Safari","Safari (in-app)",39,"Whatsapp",19,24,"youtube channel earnings","",0.0
"C767D-C163-EECBD",524,"18:18","19:14",15,"2022-05-02",5,19,"8937813331","539717723038354","192.9.0.115","10.4962","77.7052","https://github.com/surajr /URL-Classification","Airtel",2,"Firefox","Chrome",67,"Twitter, Google, LinkedIn",27,14,"villege complaints","",0.0
"B862B-3CA8-A33A0",523,"4:25","4:59",1,"2022-05-02",8,25,"6615166121","629728467284669","192.82.195.233","10.4056","78.4643","https://www.youtube.com/w atch?v=Dz1yMnnvpQo","Airtel",2,"Opera","Android Browser",64,"Twitter",43,40,"election news in kerala","",0.0
"03F6E-F1F3-20CAF",522,"17:7","17:41",24,"2022-04-26",2,24,"6545105437","598818606862355","192.205.130.149","10.7838","77.8105","https://crackedable.com/w inedt-crack-registration- code-free/#forward","Airtel",2,"Chrome","Chrome",33,"Whatsapp, Instagram",15,16,"music players","",0.0
"2A5EB-5A54-FAA8B",521,"3:6","3:36",19,"2022-04-27",3,32,"6731109808","764916594124398","192.157.48.198","10.1860","79.4941","https://www.linkedin.com/ feed/?trk=hb_logo","Jio",1,"Opera","BlackBerry",57,"Twitter, Youtube, TikTok",17,46,"online shopping ","",0.0
"C807A-2F41-3B1C8",520,"1:18","1:57",16,"2022-04-29",13,37,"6861039083","484439937663080","192.10.165.147","10.3977","80.5930","https://www.quora.com/ans wer","Airtel",1,"Firefox","Chrome",32,"Twitter",5,28,"villege complaints","",0.0
"413D7-0B35-4A6CF",519,"20:31","21:3",9,"2022-04-23",13,19,"7801253829","270432046136609","192.111.18.172","11.2361","78.6701","https://web.facebook.com/ MekTekBD/inbox/?selected_ item_id=100007801654210","Airtel",2,"Firefox","Safari (in-app)",38,"Twitter, Google, TikTok",0,43,"women safety","",0.0
"DF213-0634-36AFA",518,"9:7","9:30",20,"2022-04-25",5,30,"8399449943","762861264371362","192.196.225.7","11.4484","78.2469","https://shoppurplehaze.co m/giftloyalty/admin/repor ts/transactionhistory.php","Jio",3,"Internet Explorer","Safari (in-app)",36,"Twitter, Youtube, Snapchat",13,7,"online game","",0.0
"61C3D-27F7-ECAA5",517,"5:34","6:3",17,"2022-05-02",12,34,"8823882328","233946068395793","192.226.22.249","11.6062","78.7369","http://helpfulhub.com/352 11/","Airtel",2,"Chrome","UC Browser",35,"Whatsapp",26,0,"dress shopping","",0.0
"C807A-2F41-3B1C8",516,"15:41","16:8",12,"2022-05-02",1,24,"6861039083","484439937663080","192.189.207.14","10.8571","79.8807","http://www.somethingawful .com/hentai/","Vodafone",1,"Opera","Internet Explorer",37,"Facebook",20,2,"something awful","",0.0
"CA6ED-7B1B-57A4F",515,"21:25","22:5",9,"2022-04-29",1,17,"7891269199","757193652955976","192.135.74.249","11.4509","77.6057","http://www.hentaigameszon e.com","Vodafone",1,"Chrome","BlackBerry",62,"Facebook, Youtube, TikTok",12,25,"hentai games zone","",0.0
"4B670-828C-BEDC0",514,"2:4","2:27",9,"2022-05-02",4,14,"7398384636","982408246484013","192.217.148.167","10.7657","80.3499","https://www.linkedin.com/ messaging/thread/63749286 43759570944/","Airtel",3,"Safari","Internet Explorer",34,"Twitter",47,28,"learn programmings","",0.0
"0D64F-FB15-3F702",513,"21:17","21:56",4,"2022-04-25",7,15,"8476303220","349266934651873","192.129.27.85","11.8398","79.5447","https://data.world/datase ts/google-analytics","Airtel",3,"Safari","UC Browser",53,"Whatsapp, Google, Snapchat",34,7,"online examination","",0.0
"C767D-C163-EECBD",512,"18:43","19:43",9,"2022-05-02",6,15,"8937813331","539717723038354","192.82.200.241","10.4893","80.7958","http://www.shawonruet.me/ 2016/08/assembly-8086-add -two-number.html","Airtel",2,"Opera","Internet Explorer",55,"Whatsapp",12,3,"cancer speciality hospitals in tamilnadu","",0.0
"4B7B1-246F-A7837",511,"5:48","6:16",23,"2022-04-28",2,25,"8445207541","226561390854452","192.157.131.9","11.6098","78.2608","http://daler.org/","Airtel",2,"Internet Explorer","Safari (in-app)",39,"Twitter",37,32,"drawing tips","",0.0
"357E4-3AAF-D0537",510,"6:46","6:56",17,"2022-04-26",1,37,"9506472806","571363692424675","192.229.161.201","11.9926","80.7713","http://www.orchidveil.net /trapdoor/","Airtel",1,"Firefox","BlackBerry",37,"Facebook, Google",23,33,"orchideil","",0.0
"B6BCA-F133-20BAC",509,"2:41","3:19",4,"2022-04-29",2,25,"9202019514","398064663162622","192.241.130.87","11.6679","79.7288","http://rezwanarefin01.git hub.io/aboutme/","BSNL",3,"Internet Explorer","Safari (in-app)",68,"Whatsapp, Google",1,34,"dance master","",0.0
"DCD8A-2322-DF2D0",508,"19:57","20:23",23,"2022-05-02",12,11,"6947783653","459825430655512","192.81.189.117","11.1478","77.4815","https://web.facebook.com/ events/149090099101238/?a ctive_tab=discussion","Vodafone",3,"Opera","Internet Explorer",49,"Facebook, Youtube, LinkedIn",17,32,"mobile shopping","",0.0
"4F1E2-AD65-B8B07",507,"6:37","7:12",24,"2022-04-26",1,24,"7140262180","773416336657079","192.195.92.157","10.3396","77.7695","http://thesheeparecoming. tripod.com/papercrane/","Airtel",3,"Safari","Internet Explorer",65,"Twitter",44,26,"the sheepare coming","",0.0
"C807A-2F41-3B1C8",506,"14:1","14:56",18,"2022-04-29",1,38,"6861039083","484439937663080","192.171.121.222","11.8120","79.6688","http://www9.kinghost.com/ fetish/hentaibee/","Vodafone",3,"Firefox","Android Browser",44,"Twitter, Youtube",27,10,"king host","",0.0
"357E4-3AAF-D0537",505,"8:27","8:52",15,"2022-04-28",12,15,"9506472806","571363692424675","192.142.7.16","10.7061","78.1547","https://console.starter-c a-central-1.openshift.com /console/project/ruetoj/b rowse/rc/ruetoj-3","BSNL",1,"Firefox","BlackBerry",31,"Twitter",4,26,"vegetables delivery","",0.0
"C767D-C163-EECBD",504,"8:29","9:16",6,"2022-04-23",9,20,"8937813331","539717723038354","192.168.204.92","10.2032","80.5160","https://mail.zoho.com/","Airtel",2,"Opera","UC Browser",68,"Facebook",2,7,"house infrastructure","",0.0
"2BE1E-845E-16884",503,"9:40","10:28",4,"2022-04-30",1,10,"7720796992","834235272822436","192.142.17.210","10.7312","78.1901","http://www.geocities.com/ kaseychan17/index.html","BSNL",1,"Safari","Chrome",47,"Facebook, Instagram, TikTok",25,4,"geocities","",0.0
"3C460-D4FD-110F0",502,"12:38","12:57",23,"2022-04-23",12,20,"7680269139","258699212233181","192.208.46.245","11.4241","79.3586","http://helpfulhub.com/235 25/","Airtel",2,"Opera","UC Browser",33,"Twitter, Google",44,1,"medicine shopping","",0.0
"B4556-4DBC-610A4",501,"19:32","20:23",2,"2022-04-28",1,32,"8830759233","927688278478924","192.252.141.50","11.7000","77.5818","http://j-heaven.tripod.co m/library.htm","BSNL",1,"Opera","Safari (in-app)",55,"Whatsapp, Instagram, Snapchat",23,8,"j heaven tripod","",0.0
"A7243-1C44-648D0",500,"15:10","15:47",11,"2022-04-30",6,10,"8425393454","787662249472417","192.7.187.89","10.3200","79.8545","https://www.hackerearth.c om/challenge/competitive/ february-sql-challenge-20 18/add-information/","Airtel",3,"Safari","Safari (in-app)",43,"Twitter, Instagram",10,31,"cancer diseases and symptoms","",0.0
"83FEF-5CDB-E7FFD",499,"14:30","14:41",15,"2022-04-24",1,23,"6518457740","964635411881574","192.238.237.63","10.5886","80.7923","http://www.clubspooey.com /spooey/","Jio",2,"Chrome","Chrome",48,"Whatsapp, Youtube, LinkedIn",49,16,"clubspooey","",0.0
"A7243-1C44-648D0",497,"21:46","22:30",2,"2022-04-30",6,27,"8425393454","787662249472417","192.112.137.135","10.6934","79.2401","https://www.hackerrank.co m/network","Jio",1,"Internet Explorer","BlackBerry",70,"Twitter, Youtube",0,32,"chat with online health care","",0.0
"8A7E8-574A-542E7",496,"15:42","16:16",25,"2022-04-29",3,37,"8880666778","919197344565435","192.227.172.127","11.7343","78.9821","https://web.facebook.com/ mmubinurrahman?sk=wall","Vodafone",3,"Opera","Chrome",32,"Whatsapp",7,15,"how to buy cloud space ","",0.0
"3887F-AD85-6DACA",494,"12:22","13:5",10,"2022-04-23",11,29,"8446355959","352223139471924","192.220.196.213","11.3176","80.6105","http://codeforces.com/con tests","Vodafone",3,"Safari","Chrome",39,"Twitter",0,27,"wild animals information","",0.0
"8704A-043F-02474",495,"10:8","10:31",6,"2022-05-02",1,31,"8505014129","110442417984240","192.162.178.49","11.3201","77.5738","http://engbishoujo.tripod .com","Vodafone",3,"Safari","Safari (in-app)",61,"Facebook, Instagram",35,39,"engbishoujo","",0.0
"2420F-5411-C6635",493,"5:26","6:7",24,"2022-05-01",9,21,"8385618643","186322626882275","192.92.163.31","11.5691","79.8885","https://web.facebook.com/ MekTekBD/notifications/","Vodafone",3,"Internet Explorer","Safari (in-app)",55,"Twitter",42,44,"design templates","",0.0
"3FAFA-6A6F-31DE2",492,"17:28","18:21",18,"2022-04-28",6,24,"9337052331","486528949734905","192.208.246.173","10.6292","80.3607","https://www.youtube.com/w atch?v=mhDJYm4cLzU&list=P LTydW-y9HsbQ2ztoaLBJTd4ww jc_oqWx4","Airtel",1,"Opera","Internet Explorer",62,"Facebook",36,50,"child speciality hospitals in tamilnadu","",0.0
"13073-7AAC-5D30E",491,"6:8","6:45",4,"2022-04-26",2,30,"6818218827","879423861294552","192.240.21.18","10.4698","77.5685","https://crackedable.com/w inedt-crack-registration- code-free/#forward","Jio",3,"Internet Explorer","UC Browser",66,"Facebook, Youtube",3,4,"music players","",0.0
"68446-0844-C610A",490,"3:49","4:5",25,"2022-05-01",13,32,"6590991764","686955171272136","192.16.14.221","10.3509","77.1219","https://web.facebook.com/ MekTekBD/inbox/","Airtel",1,"Internet Explorer","Chrome",52,"Whatsapp",47,10,"villege complaints","",0.0
"F651A-82DD-5A4B3",489,"1:28","1:51",7,"2022-04-27",1,29,"7423545001","575705962585845","192.170.180.73","10.2828","79.1667","http://www.himeyashop.com /","Jio",1,"Firefox","Chrome",67,"Facebook, Youtube, TikTok",1,35,"himeyashop","",0.0
"A14A0-DCF6-ED1A4",487,"8:22","8:35",4,"2022-04-27",1,32,"9380081335","215723944748326","192.136.10.59","11.6791","80.5337","http://www.peachprincess. com/","BSNL",1,"Internet Explorer","Android Browser",36,"Twitter, Instagram, LinkedIn",14,42,"peach princess","",0.0
"B100D-E1E4-633B0",486,"3:3","3:58",5,"2022-04-27",1,19,"7712211699","338865349061053","192.161.137.111","10.5405","79.6006","http://www.hentaineko.com /html_peekv/peek_vgames.s html","Airtel",1,"Opera","Chrome",39,"Whatsapp",20,10,"hentaineko","",0.0
"B6BCA-F133-20BAC",485,"6:8","6:43",8,"2022-04-23",9,27,"9202019514","398064663162622","192.178.115.10","10.4190","79.1386","https://web.facebook.com/ search/top/?q=shatil","Vodafone",3,"Internet Explorer","Chrome",54,"Facebook",9,32,"temple rework","",0.0
"86A2C-874F-ABA63",484,"1:20","1:49",18,"2022-05-02",1,15,"6759865812","867539427177541","192.143.52.179","11.3848","79.8183","http://www.kinu-sekigushi .com/","Airtel",3,"Safari","Chrome",61,"Twitter, Youtube",34,49,"kinu sekigushi","",0.0
"88271-1D72-0AB87",483,"5:56","6:28",8,"2022-05-01",7,39,"8766242422","801729759549108","192.173.198.91","10.6648","77.7831","https://www.youtube.com/w atch?v=EPIUxGOynE0","BSNL",3,"Safari","Safari (in-app)",44,"Twitter",33,7,"online examination","",0.0
"86A2C-874F-ABA63",479,"8:7","8:44",5,"2022-04-27",1,29,"6759865812","867539427177541","192.50.236.46","11.2635","78.1336","http://www.aoihayashi.com /","Jio",2,"Safari","Android Browser",45,"Whatsapp",25,30,"aoihayashi","",0.0
"6827B-42BB-F8354",478,"15:29","16:16",16,"2022-04-24",2,20,"7648415966","223394692333125","192.227.133.72","11.6035","80.9972","https://www.udemy.com/pyt hon-complete/learn/v4/con tent","Vodafone",3,"Chrome","Safari (in-app)",45,"Facebook, Instagram",17,20,"image editing softwares","",0.0
"C7520-836C-A1472",472,"6:54","7:43",18,"2022-05-01",3,32,"6595035885","858167612619769","192.9.245.77","11.9038","80.7891","https://www.coursera.org/ learn/python/lecture/NhDl c/video-welcome-to-python -guido-van-rossum","Airtel",2,"Internet Explorer","Safari (in-app)",30,"Facebook",45,49,"download oganization projects","",0.0
"CC4FB-160A-5C245",471,"4:31","5:15",19,"2022-04-29",2,11,"8905366896","111473011332166","192.183.228.90","10.5981","77.9832","https://www.youtube.com/w atch?v=YNRc6c0wUA8","Airtel",3,"Firefox","Android Browser",45,"Facebook, Youtube",48,0,"music apps download","",0.0
"F875A-DD47-DE07C",470,"16:34","16:53",16,"2022-05-01",1,18,"7534661494","706929961793089","192.25.133.175","11.1789","80.9639","http://www.hirameki-int.c om","BSNL",3,"Chrome","UC Browser",64,"Twitter",10,49,"hirameki","",0.0
"346B0-75DA-36DAC",469,"2:17","2:55",15,"2022-04-24",5,28,"9496428092","270804395479013","192.179.30.240","11.6502","77.1622","https://www.floydhub.com/ shawon100/projects/screen shot-to-code-in-keras/","BSNL",2,"Internet Explorer","UC Browser",32,"Whatsapp, Google, LinkedIn",5,33,"villege complaints","",0.0
"13ECA-1C37-254F0",468,"7:56","8:45",7,"2022-04-26",3,10,"7821363885","148772113586143","192.29.189.159","10.7858","77.3260","https://www.hackerearth.c om/challenge/test/sql-sam ple-challenge/add-informa tion/","Airtel",3,"Internet Explorer","BlackBerry",46,"Twitter",29,26,"download oganization projects","",0.0
"2DB6B-DEAF-571D7",467,"17:14","18:8",14,"2022-04-29",1,27,"7925534460","768588293364277","192.229.207.240","11.7927","80.1266","http://www.jasonmeador.co m/","Airtel",1,"Chrome","Internet Explorer",70,"Twitter, Youtube",47,44,"jason meador","",0.0
"13073-7AAC-5D30E",466,"14:42","14:59",12,"2022-04-24",2,26,"6818218827","879423861294552","192.229.176.162","11.6998","80.1390","https://giphy.com/gifs/xT htalyeLTjC4nhzoY/links","Airtel",2,"Safari","BlackBerry",39,"Twitter",15,49,"play instruments","",0.0
"E410E-AB3B-8808B",465,"7:43","8:22",5,"2022-05-01",1,17,"8532902237","448332512686128","192.221.57.162","11.6387","80.7253","http://e.webring.com/hub? sid=&amp;ring=hentff98&am p;id=&amp;list","Airtel",3,"Internet Explorer","BlackBerry",48,"Whatsapp, Google, TikTok",33,50,"e webring","",0.0
"BFE87-7807-352A4",464,"2:33","3:20",15,"2022-05-02",12,12,"9740646597","669555388711512","192.46.129.181","10.5211","77.8320","http://cnets.indiana.edu/ groups/nan/webtraffic/cli ck-dataset/","Airtel",1,"Internet Explorer","Internet Explorer",35,"Whatsapp, Youtube, TikTok",13,33,"medicine shopping","",0.0
"DF213-0634-36AFA",463,"4:38","4:53",2,"2022-04-29",6,26,"8399449943","762861264371362","192.174.225.45","10.4707","79.4521","http://localhost:8888/not ebooks/Documents/Python/n umpyOperation.ipynb","Jio",3,"Safari","Internet Explorer",31,"Whatsapp",41,27,"covid 19 information","",0.0
"0C0ED-BC7F-1B682",460,"17:45","18:39",3,"2022-04-23",7,12,"6418609328","443584128461707","192.146.157.215","11.2805","80.2792","https://gfycat.com/fetch","Airtel",3,"Chrome","BlackBerry",36,"Facebook",8,14,"online examination","",0.0
"83FEF-5CDB-E7FFD",459,"20:52","21:32",16,"2022-04-23",12,10,"6518457740","964635411881574","192.7.68.164","10.3369","77.2359","https://plus.google.com/+ NisdonCourses/posts/5JtGs WBgnzs","Airtel",1,"Firefox","BlackBerry",36,"Twitter, Instagram, TikTok",6,33,"online shop for cloths","",0.0
"5B31B-AC66-A7484",458,"7:29","7:46",6,"2022-04-29",11,35,"7157614901","996584458039351","192.223.146.218","11.8784","80.3202","https://github.com/shawon 100","Airtel",2,"Internet Explorer","BlackBerry",30,"Whatsapp",22,36,"birds information","",0.0
"B1F22-80F7-85B02",457,"10:27","11:22",9,"2022-04-27",13,35,"9376634485","995578373453810","192.64.240.209","11.3483","77.9324","https://www.youtube.com/","Airtel",1,"Firefox","UC Browser",33,"Twitter, Google",42,31,"tv shows","",0.0
"54FA5-6F1D-446F3",456,"17:13","18:12",21,"2022-04-23",12,26,"7132955191","276922165250305","192.72.244.178","11.8922","80.1358","https://shoppurplehaze.co m/giftloyalty/admin/users /usermaint.php","BSNL",2,"Safari","BlackBerry",54,"Whatsapp, Youtube, TikTok",16,7,"food order","",0.0
"4B7B1-246F-A7837",455,"19:50","20:42",4,"2022-04-24",13,32,"8445207541","226561390854452","192.124.215.218","10.3650","80.3773","https://archive.org/detai ls/all-archive-metadata-1 2-2015","BSNL",1,"Firefox","BlackBerry",48,"Whatsapp, Instagram",35,0,"latest movies","",0.0
"824F6-E3BD-184F2",454,"16:37","17:16",22,"2022-05-01",3,32,"9185169046","156159482028165","192.119.139.135","11.1114","79.2784","http://codeforces.com/con tests/with/rizvianikcse13","Airtel",2,"Opera","UC Browser",42,"Facebook, Instagram",13,43,"download oganization projects","",0.0
"B100D-E1E4-633B0",453,"20:42","20:53",17,"2022-04-28",3,37,"7712211699","338865349061053","192.135.195.122","11.7113","80.5706","https://www.udemy.com/rea ctjs-ninja-modulo-react-w ebpack/?site_ref=mrtechmy th.com","Vodafone",2,"Chrome","Android Browser",50,"Facebook, Google, LinkedIn",12,27,"react js course fee","",0.0
"4B670-828C-BEDC0",452,"3:8","3:23",19,"2022-05-01",4,36,"7398384636","982408246484013","192.140.126.223","10.6120","80.9093","https://www.youtube.com/w atch?v=9ZniQCQrJTU","Airtel",1,"Firefox","Internet Explorer",51,"Twitter, Youtube, LinkedIn",22,16,"cloud computing usage","",0.0
"2BE1E-845E-16884",451,"10:12","10:51",14,"2022-04-26",1,27,"7720796992","834235272822436","192.152.201.22","11.9392","77.2795","http://www.geocities.com/ hushie_hush/","Vodafone",1,"Internet Explorer","Chrome",60,"Whatsapp, Instagram",33,38,"geocities hushie","",0.0
"2D3BF-80E1-BBD57",450,"6:39","7:25",18,"2022-04-23",1,19,"8558433407","962796356574771","192.178.71.201","10.2961","79.3105","http://www.kinu-sekigushi .com/","Airtel",1,"Chrome","Internet Explorer",57,"Twitter, Instagram, Snapchat",26,28,"kinu sekigushi","",0.0
"F6856-CE1A-2E23F",449,"7:15","7:58",21,"2022-04-23",1,21,"6556101111","479505143292647","192.138.44.190","10.1357","77.8888","http://j-heaven.tripod.co m/library.htm","BSNL",1,"Internet Explorer","Internet Explorer",45,"Whatsapp, Instagram",35,19,"j heaven tripod","",0.0
"1458A-BF33-B8424",448,"5:17","6:14",15,"2022-04-29",1,38,"8378841539","758568075794728","192.59.80.160","10.2466","80.7804","http://www.g-collections. com","BSNL",1,"Firefox","Android Browser",34,"Twitter, Google",41,28,"g collections","",0.0
"CDAC7-4685-EE706",447,"11:57","12:18",8,"2022-04-25",2,16,"9971073150","540453464383450","192.82.60.93","11.2406","80.9295","https://www.udemy.com/pyt hon-complete/learn/v4/con tent","Airtel",3,"Opera","BlackBerry",54,"Whatsapp",44,45,"image editing softwares","",0.0
"357E4-3AAF-D0537",446,"17:15","17:50",15,"2022-04-28",4,32,"9506472806","571363692424675","192.126.112.210","11.1584","78.7099","https://github.com/shawon 100/Online-Compiler","Jio",3,"Opera","UC Browser",62,"Whatsapp, Instagram",10,5,"cloud computing usage","",0.0
